,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2585,TUR,Turkey,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,63.0,,
2586,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,74.0,,
2587,USA,United States,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,87.0,,
2588,BRA,Brazil,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,66.0,E,Estimated value
2589,CHL,Chile,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,51.0,,
2590,EST,Estonia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,51.0,,
2591,ISR,Israel,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,78.0,,
2592,RUS,Russia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,33.0,,
2593,SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,62.0,,
2594,OECD,OECD - Total,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,units,,,66.0,,
2595,AUS,Australia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,93.0,E,Estimated value
2596,AUT,Austria,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,80.0,,
2597,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,86.0,,
2598,CAN,Canada,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,95.0,,
2599,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,77.0,,
2600,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,83.0,,
2601,FIN,Finland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,77.0,,
2602,FRA,France,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,74.0,,
2603,DEU,Germany,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,77.0,,
2604,GRC,Greece,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,83.0,,
2605,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,69.0,,
2606,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,82.0,,
2607,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,91.0,,
2608,ITA,Italy,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,74.0,,
2609,JPN,Japan,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,35.0,,
2610,KOR,Korea,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,42.0,,
2611,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,80.0,,
2612,MEX,Mexico,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,79.0,E,Estimated value
2613,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,84.0,,
2614,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,94.0,,
2615,NOR,Norway,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,85.0,,
2616,POL,Poland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,69.0,,
2617,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,62.0,,
2618,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,78.0,,
2619,ESP,Spain,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,81.0,,
2620,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,89.0,,
2621,CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,89.0,,
2622,TUR,Turkey,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,76.0,,
2623,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,89.0,,
2624,USA,United States,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,96.0,,
2625,BRA,Brazil,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,82.0,E,Estimated value
2626,CHL,Chile,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,72.0,,
2627,EST,Estonia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,78.0,,
2628,ISR,Israel,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,96.0,,
2629,RUS,Russia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,48.0,E,Estimated value
2630,SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,76.0,,
2631,OECD,OECD - Total,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,units,,,70.0,,
2632,AUS,Australia,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,76.0,E,Estimated value
2633,AUT,Austria,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,60.0,,
2634,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,58.0,,
2635,CAN,Canada,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,79.0,,
2636,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,48.0,,
2637,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,67.0,,
2638,FIN,Finland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,49.0,,
2639,FRA,France,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,62.0,,
2640,DEU,Germany,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,52.0,,
2641,GRC,Greece,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,76.0,,
2642,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,53.0,,
2643,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,73.0,,
2644,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,77.0,,
2645,ITA,Italy,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,63.0,,
2646,JPN,Japan,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,24.0,,
2647,KOR,Korea,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,31.0,,
2648,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,67.0,,
2649,MEX,Mexico,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,58.0,E,Estimated value
2650,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,66.0,,
2651,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,87.0,,
2652,NOR,Norway,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,68.0,,
2653,POL,Poland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,54.0,,
2654,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,40.0,,
2655,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,60.0,,
2656,ESP,Spain,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,69.0,,
2657,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,70.0,,
2658,CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,69.0,,
2659,TUR,Turkey,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,61.0,,
2660,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,64.0,,
2661,USA,United States,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,75.0,,
2662,BRA,Brazil,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,61.0,E,Estimated value
2663,CHL,Chile,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,54.0,,
2664,EST,Estonia,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,39.0,,
2665,ISR,Israel,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,84.0,,
2666,RUS,Russia,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,30.0,E,Estimated value
2667,SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,52.0,,
2668,OECD,OECD - Total,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,units,,,54.0,,
2669,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.3,,
2670,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.9,,
2671,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.9,,
2672,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.3,,
2673,CZE,Czech Republic,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.5,,
2674,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.5,,
2675,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.4,,
2676,FRA,France,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.5,,
2677,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.0,,
2678,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,4.8,,
2679,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,4.9,,
2680,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.5,,
2681,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.0,,
2682,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.0,,
2683,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,5.9,,
2684,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,5.8,,
2685,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.9,,
2686,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.7,,
2687,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.3,,
2688,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.3,,
2689,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.4,,
2690,POL,Poland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,5.8,,
2691,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,5.1,,
2692,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.1,,
2693,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.5,,
2694,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.2,,
2695,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.5,,
2696,TUR,Turkey,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,5.6,,
2697,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.8,,
2698,USA,United States,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.2,,
2699,BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.0,,
2700,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.7,,
2701,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,5.6,,
2702,ISR,Israel,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,7.4,,
2703,RUS,Russia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.0,,
2704,SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,5.7,,
2705,OECD,OECD - Total,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,units,,,6.6,,
2706,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.2,,
2707,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.9,,
2708,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.8,,
2709,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.3,,
2710,CZE,Czech Republic,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.5,,
2711,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.6,,
2712,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.2,,
2713,FRA,France,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.4,,
2714,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.9,,
2715,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,4.6,,
2716,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,5.1,,
2717,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.4,,
2718,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.0,,
2719,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.2,,
2720,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,5.7,,
2721,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,5.5,,
2722,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.9,,
2723,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.6,,
2724,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.3,,
2725,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.3,,
2726,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.3,,
2727,POL,Poland,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,5.7,,
2728,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,5.1,,
2729,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.1,,
2730,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.4,,
2731,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.2,,
2732,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.5,,
2733,TUR,Turkey,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,5.4,,
2734,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.8,,
2735,USA,United States,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.1,,
2736,BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.0,,
2737,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.7,,
2738,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,5.6,,
2739,ISR,Israel,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,7.5,,
2740,RUS,Russia,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.1,,
2741,SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,5.7,,
2742,OECD,OECD - Total,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,units,,,6.5,,
2743,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.4,,
2744,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.0,,
2745,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.9,,
2746,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.3,,
2747,CZE,Czech Republic,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.5,,
2748,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.5,,
2749,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.5,,
2750,FRA,France,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.5,,
2751,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.0,,
2752,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,4.9,,
2753,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,4.8,,
2754,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.6,,
2755,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.0,,
2756,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,5.9,,
2757,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.1,,
2758,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.0,,
2759,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.9,,
2760,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.8,,
2761,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.3,,
2762,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.3,,
2763,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.6,,
2764,POL,Poland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,5.8,,
2765,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,5.1,,
2766,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.2,,
2767,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.5,,
2768,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.2,,
2769,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.5,,
2770,TUR,Turkey,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,5.8,,
2771,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.8,,
2772,USA,United States,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.2,,
2773,BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.0,,
2774,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.8,,
2775,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,5.6,,
2776,ISR,Israel,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,7.3,,
2777,RUS,Russia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.0,,
2778,SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,5.6,,
2779,OECD,OECD - Total,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,6.6,,
2780,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.4,,
2781,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.6,,
2782,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.2,,
2783,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.6,,
2784,CZE,Czech Republic,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.2,,
2785,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.7,,
2786,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.9,,
2787,FRA,France,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.2,,
2788,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.4,,
2789,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,5.9,,
2790,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.1,,
2791,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.8,,
2792,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.2,,
2793,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.6,,
2794,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.3,,
2795,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.3,,
2796,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.4,,
2797,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.7,,
2798,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.6,,
2799,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.5,,
2800,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.7,,
2801,POL,Poland,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.7,,
2802,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.2,,
2803,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.8,,
2804,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.1,,
2805,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.5,,
2806,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.8,,
2807,TUR,Turkey,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.1,,
2808,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.1,,
2809,USA,United States,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.5,,
2810,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.7,,
2811,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,6.1,,
2812,ISR,Israel,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,units,,,7.5,,
